"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Males Total Deaths","Males 0 Deaths","Males 1 - 4 Deaths","Males 5 - 9 Deaths","Males 10 - 14 Deaths","Males 15 - 19 Deaths","Males 20 - 24 Deaths","Males 25 - 29 Deaths","Males 30 - 34 Deaths","Males 35 - 39 Deaths","Males 40 - 44 Deaths","Males 45 - 49 Deaths","Males 50 - 54 Deaths","Males 55 - 59 Deaths","Males 60 - 64 Deaths","Males 65 - 69 Deaths","Males 70 - 74 Deaths","Males 75 - 79 Deaths","Males 80 - 84 Deaths","Males 85 - 89 Deaths","Males 90 - 94 Deaths","Males 95 - Deaths"
"2015","Finström",13,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,2,1,2,0
"2015","Forssa",101,1,0,0,0,1,0,0,1,0,2,1,2,5,9,9,8,19,17,11,11,4
"2015","Föglö",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1
"2015","Geta",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2015","Haapajärvi",45,0,0,0,0,1,0,0,0,0,0,1,3,0,4,9,6,7,8,4,1,1
"2015","Haapavesi",36,0,0,0,0,0,1,0,0,0,0,0,0,4,5,5,3,3,5,5,4,1
"2015","Hailuoto",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
"2015","Halsua",12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,0,2,1,0
"2015","Hamina",148,0,0,0,0,1,0,1,0,3,2,2,3,6,7,16,14,17,37,25,11,3
"2015","Hammarland",4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"2015","Hankasalmi",30,0,0,0,0,0,1,0,0,0,0,0,0,4,2,6,1,4,5,5,2,0
"2015","Hanko",61,0,0,0,0,0,0,1,0,0,0,3,2,5,4,4,11,13,9,4,5,0
"2015","Harjavalta",42,0,0,0,0,0,0,0,0,0,1,1,2,3,4,11,0,5,5,8,1,1
"2015","Hartola",19,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,3,3,4,1,0
"2015","Hattula",47,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,8,5,9,9,4,0
"2015","Hausjärvi",47,0,0,0,0,1,0,0,0,0,0,3,3,1,3,6,3,5,8,9,5,0
"2015","Heinola",142,0,0,0,0,0,1,0,0,0,0,2,3,8,7,28,15,28,23,17,6,4
"2015","Heinävesi",18,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,3,1,3,2,1,0
"2015","Helsinki",2356,5,1,1,1,1,12,28,21,32,26,60,100,155,183,281,267,304,333,307,188,50
"2015","Hirvensalmi",26,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,1,3,8,5,1,0
"2015","Hollola",88,0,0,0,0,0,0,0,1,1,0,1,2,5,5,14,12,13,16,12,4,2
"2015","Huittinen",44,0,0,0,0,0,0,0,0,0,1,1,1,0,5,5,2,5,8,8,6,2
"2015","Humppila",15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,2,2,1,1,0
"2015","Hyrynsalmi",19,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,2,4,2,2,1
"2015","Hyvinkää",185,0,0,0,0,0,2,0,0,1,1,2,2,10,17,28,19,24,30,26,17,6
"2015","Hämeenkyrö",59,0,0,0,0,0,0,0,0,2,1,2,1,2,3,6,4,9,13,8,7,1
"2015","Hämeenlinna",370,2,0,0,0,0,1,1,4,2,3,6,8,14,31,41,33,62,59,62,33,8
"2015","Ii",37,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,4,5,7,12,2,0
"2015","Iisalmi",113,0,0,0,0,0,2,2,2,1,0,1,5,7,10,11,4,13,26,19,5,5
"2015","Iitti",53,0,0,0,0,0,0,0,1,2,0,0,1,6,7,6,6,5,7,9,3,0
"2015","Ikaalinen",48,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,9,10,4,5,4,1
"2015","Ilmajoki",69,0,1,0,0,0,1,0,2,0,0,1,5,4,6,9,6,7,11,7,9,0
"2015","Ilomantsi",54,0,0,0,1,0,1,0,0,0,0,0,0,2,4,1,9,5,14,14,3,0
"2015","Imatra",213,0,0,0,0,0,1,2,1,3,1,3,3,7,16,33,30,36,38,21,12,6
"2015","Inari",44,0,0,0,0,0,2,0,0,0,0,1,2,2,7,5,3,6,7,3,6,0
"2015","Ingå",17,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,2,3,2,3,0
"2015","Isojoki",30,0,0,0,0,0,0,0,0,0,0,1,3,1,6,0,0,6,4,5,3,1
"2015","Isokyrö",23,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,2,2,5,2,4,1
"2015","Janakkala",91,0,1,0,0,0,0,0,0,0,1,1,2,7,3,12,10,12,14,11,12,5
"2015","Joensuu",366,0,0,0,0,2,4,3,3,1,8,3,15,9,31,36,30,41,73,65,34,8
"2015","Jokioinen",30,0,0,0,0,0,0,0,1,0,1,0,2,1,3,5,2,4,7,2,1,1
"2015","Jomala",15,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,1,1,3,0
"2015","Joroinen",41,0,0,0,0,0,0,0,0,1,0,3,3,2,1,5,4,4,11,4,2,1
"2015","Joutsa",47,0,0,0,0,0,0,0,0,0,0,0,3,0,2,7,5,8,10,6,5,1
"2015","Juuka",55,0,0,0,1,0,0,0,0,0,0,0,2,1,5,6,7,3,8,16,5,1
"2015","Juupajoki",15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,2,4,0,2
"2015","Juva",55,0,0,0,0,0,0,0,0,0,2,0,1,4,0,8,6,9,8,11,6,0
"2015","Jyväskylä",468,1,1,0,1,1,5,3,0,7,7,10,11,24,38,58,51,74,60,69,38,9
"2015","Jämijärvi",14,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,4,2,2,0
"2015","Jämsä",154,0,0,0,0,0,0,2,0,1,2,3,2,8,12,29,12,16,28,24,12,3
"2015","Järvenpää",136,0,0,0,0,1,1,0,2,1,5,5,4,14,13,16,18,17,19,14,5,1
"2015","Kaarina",114,0,0,1,0,0,0,0,0,3,2,4,1,4,10,16,10,19,18,14,10,2
"2015","Kaavi",34,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,4,7,4,7,2,0
"2015","Kajaani",197,0,0,0,0,1,1,2,2,2,2,3,5,15,18,23,25,29,29,31,7,2
"2015","Kalajoki",60,1,0,0,0,0,0,0,0,0,0,1,0,1,5,7,3,17,8,13,4,0
"2015","Kangasala",114,0,0,0,0,0,1,1,2,2,3,3,2,4,5,13,12,22,14,22,6,2
"2015","Kangasniemi",61,0,1,0,0,0,0,0,0,0,0,1,1,4,3,11,6,5,9,12,7,1
"2015","Kankaanpää",92,0,1,0,0,0,0,1,0,0,2,0,4,6,12,13,11,12,7,11,7,5
"2015","Kannonkoski",18,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,4,3,0
"2015","Kannus",29,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,2,3,5,7,2,2
"2015","Karijoki",17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,3,6,0,1
"2015","Karkkila",59,0,0,0,0,0,0,1,1,0,1,2,0,3,7,8,3,7,10,9,5,2
"2015","Karstula",40,0,0,0,0,0,0,0,0,0,1,0,1,2,1,5,6,6,5,9,4,0
"2015","Karvia",27,0,0,0,0,0,0,0,0,0,1,3,0,2,1,3,2,1,0,9,2,3
"2015","Kaskinen",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0
"2015","Kauhajoki",77,0,0,1,0,0,0,0,0,0,1,2,1,5,11,10,10,8,8,12,8,0
"2015","Kauhava",89,0,0,0,0,0,1,0,1,0,0,0,4,3,6,12,7,14,17,15,5,4
"2015","Kauniainen",37,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,5,8,6,6,0
"2015","Kaustinen",25,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,3,2,6,3,0
"2015","Keitele",20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,3,5,0
"2015","Kemi",106,0,0,0,0,0,0,0,1,2,0,1,4,5,10,14,14,10,20,12,11,2
"2015","Kemijärvi",75,0,0,0,0,0,0,0,0,0,0,1,0,2,7,9,6,13,14,17,4,2
"2015","Keminmaa",35,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,8,7,6,2,0
"2015","Kimitoön",53,0,0,0,0,0,0,0,0,1,0,0,1,2,2,5,10,9,6,10,6,1
"2015","Kempele",42,0,0,0,0,0,0,0,1,0,3,0,0,4,0,5,7,8,5,8,1,0
"2015","Kerava",142,0,0,0,0,0,1,4,1,5,2,6,3,11,14,14,21,28,12,11,6,3
"2015","Keuruu",69,0,0,0,0,0,0,1,0,0,0,1,3,2,7,15,10,4,12,8,5,1
"2015","Kihniö",14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,2,2,3,1
"2015","Kinnula",12,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3,2,0,1,0
"2015","Kirkkonummi",108,1,0,0,0,0,1,0,0,0,3,1,6,4,14,13,16,21,13,12,2,1
"2015","Kitee",95,0,0,0,0,1,0,1,1,0,0,0,4,2,9,13,10,19,11,12,9,3
"2015","Kittilä",42,0,0,0,0,0,0,0,1,0,0,0,0,2,3,5,2,11,7,7,4,0
"2015","Kiuruvesi",66,0,0,0,0,0,0,0,1,0,0,1,2,1,9,8,9,11,9,10,4,1
"2015","Kivijärvi",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,2,1,0
"2015","Kokemäki",59,0,0,0,0,1,0,0,0,0,1,1,0,4,3,8,6,7,9,15,4,0
"2015","Kokkola",201,0,0,0,0,1,0,1,2,0,1,5,3,6,10,21,23,27,46,35,16,4
"2015","Kolari",28,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,6,6,2,5,1,0
"2015","Konnevesi",26,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,3,11,0,0
"2015","Kontiolahti",55,0,0,0,0,0,0,0,1,0,0,1,3,2,6,12,9,9,5,4,3,0
"2015","Korsnäs",19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,4,4,4,0
"2015","Koski Tl",16,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,3,3,0,1
"2015","Kotka",346,0,1,0,0,2,0,2,3,0,6,4,10,17,33,37,42,43,60,58,24,4
"2015","Kouvola",503,0,0,0,0,0,4,3,1,2,7,8,18,28,39,59,57,70,85,68,45,9
"2015","Kristinestad",42,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,6,6,11,5,3
"2015","Kronoby",27,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,5,3,4,4,2
"2015","Kuhmo",68,0,0,0,0,0,0,1,0,1,1,2,4,3,8,7,6,5,11,16,2,1
"2015","Kuhmoinen",21,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,4,1,5,3,1,0
"2015","Kumlinge",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
"2015","Kuopio",587,0,0,1,0,2,4,1,5,4,12,9,22,38,45,74,58,91,84,92,35,10
"2015","Kuortane",30,1,0,0,0,0,0,0,0,1,2,0,0,0,5,3,1,5,4,5,3,0
"2015","Kurikka",124,1,1,0,0,1,0,0,0,1,1,2,1,8,10,18,16,13,21,18,10,2
"2015","Kustavi",8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0
"2015","Kuusamo",69,0,0,0,0,0,0,0,0,0,0,0,1,5,6,2,8,16,15,12,4,0
"2015","Kyyjärvi",4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
"2015","Kärkölä",26,0,0,0,0,0,0,0,1,0,0,2,1,0,6,0,1,5,5,4,1,0
"2015","Kärsämäki",17,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,3,3,2,1,2,0
"2015","Kökar",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0
"2015","Lahti",553,0,0,0,0,1,1,6,3,5,4,14,11,28,36,78,49,96,83,88,38,12
"2015","Laihia",39,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,4,7,9,7,5,1
"2015","Laitila",44,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,3,11,9,10,2,0
"2015","Lapinjärvi",14,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,0,2,3,1,0
"2015","Lapinlahti",85,0,0,0,0,0,1,0,0,1,0,1,1,4,7,10,9,7,17,18,8,1
"2015","Lappajärvi",24,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,3,6,3,1,1
"2015","Lappeenranta",394,2,0,0,1,0,0,2,4,2,7,6,11,19,34,39,43,65,65,59,26,9
"2015","Lapua",89,0,0,0,0,0,0,0,0,0,1,1,2,6,9,8,13,10,17,15,6,1
"2015","Laukaa",78,0,0,0,0,0,0,0,0,1,0,0,2,7,6,14,5,8,15,14,5,1
"2015","Lemi",15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,2,4,2,1
"2015","Lemland",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0
"2015","Lempäälä",79,1,0,0,0,1,0,1,0,1,2,1,0,6,7,11,7,9,11,15,4,2
"2015","Leppävirta",64,0,0,0,0,0,0,0,0,0,1,1,4,3,4,6,9,9,7,12,6,2
"2015","Lestijärvi",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"2015","Lieksa",94,0,0,0,0,0,0,0,1,1,0,1,0,5,9,11,7,21,15,15,5,3
"2015","Lieto",61,1,0,0,0,0,0,1,0,1,0,2,2,2,1,5,8,12,12,6,7,1
"2015","Liminka",19,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,2,0,3,2,3,0
"2015","Liperi",71,0,0,0,0,0,1,0,0,1,0,0,2,6,4,10,12,7,11,13,4,0
"2015","Lohja",212,1,0,0,0,0,2,1,2,2,1,6,6,7,25,31,23,21,33,30,15,6
"2015","Loimaa",113,0,0,0,0,1,0,0,1,1,0,3,2,1,5,11,15,15,23,23,10,2
"2015","Loppi",40,0,0,0,2,0,0,0,2,0,2,1,1,1,3,3,4,5,4,11,1,0
"2015","Loviisa",98,0,0,0,1,0,0,0,1,1,0,2,1,4,7,12,18,7,17,15,12,0
"2015","Luhanka",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,1
"2015","Lumijoki",11,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,2,0,0
"2015","Lumparland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2015","Larsmo",20,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,2,3,7,2,0
"2015","Luumäki",38,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5,2,8,7,7,2,0
"2015","Malax",32,0,0,0,0,0,0,0,0,0,0,1,2,4,1,3,1,5,7,4,2,2
"2015","Mariehamn",51,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,5,7,9,12,9,0
"2015","Marttila",19,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,2,1,3,6,0,0
"2015","Masku",29,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,9,3,3,2,3,0
"2015","Merijärvi",9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,2,0
"2015","Merikarvia",22,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,2,2,2,5,2,0
"2015","Miehikkälä",18,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,2,5,2,3,0
"2015","Mikkeli",319,0,1,0,1,0,5,2,2,3,3,9,8,13,22,34,38,49,56,44,20,9
"2015","Muhos",39,0,0,0,0,0,0,0,1,0,1,1,1,5,5,2,1,4,7,6,4,1
"2015","Multia",27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,6,4,7,2,1
"2015","Muonio",9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,2,1,0
"2015","Korsholm",73,0,0,0,0,0,1,0,0,2,1,0,1,3,5,5,5,11,11,16,7,5
"2015","Muurame",35,0,0,0,0,0,0,0,0,1,0,0,2,1,1,6,1,6,8,6,3,0
"2015","Mynämäki",37,0,0,0,0,0,2,0,0,0,0,1,0,0,2,5,6,2,7,8,4,0
"2015","Myrskylä",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0
"2015","Mäntsälä",84,0,0,0,0,0,0,0,0,0,1,2,2,3,9,10,8,13,12,13,9,2
"2015","Mänttä-Vilppula",83,0,0,0,0,0,0,0,0,1,2,3,1,2,7,8,9,11,16,16,5,2
"2015","Mäntyharju",43,0,0,0,0,1,1,0,0,0,1,1,2,2,4,5,4,8,8,3,2,1
"2015","Naantali",97,0,0,0,0,0,1,0,1,0,0,2,2,5,10,13,12,14,15,16,4,2
"2015","Nakkila",31,1,0,0,0,0,0,0,0,0,0,0,1,2,1,4,2,6,7,7,0,0
"2015","Nivala",56,1,0,0,0,0,0,0,1,1,1,4,5,3,3,6,2,5,9,11,3,1
"2015","Nokia",139,0,0,0,0,0,1,1,0,1,3,2,4,8,15,17,19,18,20,17,7,6
"2015","Nousiainen",13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,1,2,2,0
"2015","Nurmes",83,0,0,0,0,0,1,0,0,0,0,2,3,4,7,13,12,16,10,11,3,1
"2015","Nurmijärvi",128,0,0,0,0,3,0,0,3,1,2,2,4,16,11,13,21,16,15,18,3,0
"2015","Närpes",65,0,0,0,0,0,0,0,0,0,2,0,0,1,3,4,4,5,12,14,15,5
"2015","Orimattila",77,0,0,0,0,0,0,0,0,0,0,1,2,4,2,13,7,12,7,18,7,4
"2015","Oripää",9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,3,0,0
"2015","Orivesi",56,0,0,0,0,0,0,0,0,0,0,1,0,3,5,4,8,11,8,8,7,1
"2015","Oulainen",36,0,0,0,0,0,1,1,1,1,0,0,1,0,5,3,4,2,8,7,2,0
"2015","Oulu",660,4,0,0,0,3,3,4,5,8,9,27,24,42,59,79,75,76,84,94,47,17
"2015","Outokumpu",48,0,0,0,0,0,0,0,0,0,0,2,1,1,5,8,9,4,6,10,2,0
"2015","Padasjoki",27,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,4,5,8,2,1
"2015","Paimio",58,0,0,0,0,0,2,0,0,0,0,5,1,5,4,11,4,9,5,4,5,3
"2015","Paltamo",34,0,0,0,0,0,0,0,0,0,0,1,2,2,3,8,3,4,2,7,1,1
"2015","Pargas",85,1,0,0,0,0,0,2,0,0,1,1,3,0,2,8,10,14,12,21,10,0
"2015","Parikkala",66,0,0,0,0,0,0,0,0,0,1,0,2,3,5,8,15,8,12,11,1,0
"2015","Parkano",56,1,0,0,0,0,0,0,0,0,2,1,1,0,5,12,8,4,8,11,2,1
"2015","Pedersöre",39,0,0,0,0,0,0,0,0,0,0,1,0,2,5,3,3,4,6,7,7,1
"2015","Pelkosenniemi",12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,2,1,1,0
"2015","Pello",39,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,7,7,7,8,1,1
"2015","Perho",11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,3,2,0
"2015","Pertunmaa",17,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,4,2,2,1
"2015","Petäjävesi",23,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,4,3,5,2,1
"2015","Pieksämäki",154,0,0,0,0,0,0,0,1,1,3,1,5,5,13,18,15,21,25,24,15,7
"2015","Pielavesi",38,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,6,3,10,9,2,1
"2015","Jakobstad",99,2,0,0,0,0,1,0,0,0,0,1,4,3,4,10,7,15,24,16,11,1
"2015","Pihtipudas",36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,10,7,5,0,0
"2015","Pirkkala",60,0,0,0,0,0,0,1,2,2,0,3,3,5,4,6,9,9,5,5,4,2
"2015","Polvijärvi",30,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,2,5,1,8,3,1
"2015","Pomarkku",21,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,7,5,2,0
"2015","Pori",460,3,0,0,0,0,0,1,0,7,2,8,13,23,38,58,61,60,74,75,31,6
"2015","Pornainen",18,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,3,4,1,1,1
"2015","Porvoo",200,1,0,0,0,0,3,1,1,2,3,2,7,12,21,22,18,26,34,32,11,4
"2015","Posio",44,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,5,2,12,9,5,0
"2015","Pudasjärvi",62,0,0,0,0,0,1,1,0,0,0,0,3,4,5,4,5,12,9,13,5,0
"2015","Pukkila",13,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,3,3,0,0
"2015","Punkalaidun",17,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,2,3,3,0,1
"2015","Puolanka",21,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,2,4,4,1,1,0
"2015","Puumala",27,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,4,4,8,3,0,0
"2015","Pyhtää",29,0,1,0,0,1,0,0,0,1,1,1,1,1,1,5,1,4,5,4,2,0
"2015","Pyhäjoki",26,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,3,5,2,1,1
"2015","Pyhäjärvi",39,0,0,0,0,0,3,0,0,0,0,0,1,0,3,6,4,3,10,5,2,2
"2015","Pyhäntä",6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1
"2015","Pyhäranta",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0
"2015","Pälkäne",48,0,1,0,0,0,0,0,0,0,0,0,1,0,5,5,9,4,7,8,7,1
"2015","Pöytyä",49,0,0,0,0,0,0,1,1,0,0,1,0,1,3,6,4,5,10,11,3,3
"2015","Raahe",118,0,0,0,0,1,1,0,1,1,2,3,5,7,13,8,14,13,13,22,13,1
"2015","Raasepori",161,0,0,0,0,0,1,0,1,1,0,5,5,3,5,13,20,32,29,26,16,4
"2015","Raisio",118,0,0,0,0,0,1,1,2,2,3,3,0,5,10,19,13,18,13,19,6,3
"2015","Rantasalmi",32,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,4,10,6,0,0
"2015","Ranua",27,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,3,4,5,4,0
"2015","Rauma",227,0,0,0,0,0,2,2,3,1,0,2,8,12,20,29,22,27,29,44,21,5
"2015","Rautalampi",30,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3,2,8,8,4,0
"2015","Rautavaara",19,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,4,1,3,1,2,0
"2015","Rautjärvi",46,0,0,0,0,0,0,0,0,0,0,1,2,6,3,7,3,9,7,5,3,0
"2015","Reisjärvi",14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,2,1,3,0
"2015","Riihimäki",133,0,0,1,0,0,0,2,0,1,1,1,4,9,11,23,20,19,17,16,4,4
"2015","Ristijärvi",19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,4,4,1,1
"2015","Rovaniemi",245,0,0,0,0,0,0,3,0,2,1,5,15,12,21,31,38,32,30,36,15,4
"2015","Ruokolahti",43,0,0,0,0,0,0,0,0,0,0,1,2,3,5,4,2,4,4,12,6,0
"2015","Ruovesi",48,0,0,0,0,0,0,0,1,0,0,1,0,2,2,5,1,2,13,14,6,1
"2015","Rusko",23,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,3,4,4,2,3
"2015","Rääkkylä",24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,5,1,5,2,0
"2015","Saarijärvi",75,0,0,0,0,0,0,0,0,0,2,1,1,4,5,11,7,11,10,15,7,1
"2015","Salla",39,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,6,9,5,6,1,1
"2015","Salo",271,0,0,0,0,0,3,1,0,2,1,4,7,13,28,22,33,52,32,45,17,11
"2015","Saltvik",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,0,2,0
"2015","Sastamala",152,0,0,0,0,0,1,1,3,1,1,1,2,7,11,16,16,18,30,25,18,1
"2015","Sauvo",14,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,3,3,0
"2015","Savitaipale",33,0,0,0,0,0,0,0,1,1,0,0,1,0,3,5,5,2,8,5,2,0
"2015","Savonlinna",254,0,0,0,0,0,0,1,4,3,0,2,5,18,19,30,24,45,49,35,13,6
"2015","Savukoski",7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0
"2015","Seinäjoki",237,0,0,0,0,1,2,0,3,5,2,5,7,11,23,21,20,32,39,37,21,8
"2015","Sievi",22,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4,2,4,5,1,0
"2015","Siikainen",17,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,6,4,1,1,0
"2015","Siikajoki",31,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,3,5,5,6,3,0
"2015","Siikalatva",49,0,0,0,0,0,0,0,1,0,0,2,1,2,5,6,4,8,5,7,7,1
"2015","Siilinjärvi",74,0,0,0,1,0,0,0,0,2,1,6,2,2,9,7,10,16,8,8,2,0
"2015","Simo",27,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,5,7,3,4,0,1
"2015","Sipoo",65,0,0,0,0,0,2,0,0,1,1,1,2,1,5,11,7,6,11,12,4,1
"2015","Siuntio",20,0,0,0,0,2,0,0,0,0,0,1,1,0,2,3,1,2,2,6,0,0
"2015","Sodankylä",55,0,0,0,0,1,0,0,1,0,0,2,2,8,6,6,6,9,6,5,2,1
"2015","Soini",22,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,2,4,3,0
"2015","Somero",77,0,0,0,0,2,1,0,0,0,1,1,2,1,4,9,8,16,11,12,8,1
"2015","Sonkajärvi",36,0,0,0,0,1,0,0,0,1,0,0,2,1,3,6,3,3,6,7,2,1
"2015","Sotkamo",78,0,0,0,0,0,0,0,0,1,1,0,2,4,13,9,11,8,10,15,4,0
"2015","Sottunga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Sulkava",31,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,5,4,10,5,1,0
"2015","Sund",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1
"2015","Suomussalmi",67,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,14,8,14,10,6,0
"2015","Suonenjoki",57,0,0,0,0,0,0,0,0,0,0,1,1,3,7,6,14,5,7,5,4,4
"2015","Sysmä",30,0,0,0,0,0,0,0,0,0,1,0,0,2,6,2,7,4,2,4,1,1
"2015","Säkylä",45,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,3,11,9,8,6,0
"2015","Taipalsaari",23,0,0,0,0,0,0,0,0,1,0,1,1,0,3,3,1,1,7,1,3,1
"2015","Taivalkoski",34,0,0,0,0,0,0,0,0,0,2,1,0,3,4,5,2,2,4,10,1,0
"2015","Taivassalo",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0
