"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Females Total Deaths","Females 0 Deaths","Females 1 - 4 Deaths","Females 5 - 9 Deaths","Females 10 - 14 Deaths","Females 15 - 19 Deaths","Females 20 - 24 Deaths","Females 25 - 29 Deaths","Females 30 - 34 Deaths","Females 35 - 39 Deaths","Females 40 - 44 Deaths","Females 45 - 49 Deaths","Females 50 - 54 Deaths","Females 55 - 59 Deaths","Females 60 - 64 Deaths","Females 65 - 69 Deaths","Females 70 - 74 Deaths","Females 75 - 79 Deaths","Females 80 - 84 Deaths","Females 85 - 89 Deaths","Females 90 - 94 Deaths","Females 95 - Deaths"
"1990","Reisjärvi",17,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,6,3,0
"1990","Riihimäki",115,1,0,0,0,1,1,1,0,0,2,3,2,7,8,9,10,22,21,23,4,0
"1990","Ristijärvi",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,4,1
"1990","Rovaniemi",178,6,0,2,0,0,1,1,0,6,2,6,8,7,9,14,22,27,34,19,11,3
"1990","Ruokolahti",38,0,0,0,0,1,0,0,0,0,0,0,1,1,4,4,4,5,9,5,4,0
"1990","Ruovesi",45,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,8,7,8,8,6,0
"1990","Rusko",22,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,6,3,4,1,1
"1990","Rääkkylä",19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,5,4,3,0,0
"1990","Saarijärvi",71,0,0,0,0,0,0,1,0,0,1,0,0,0,5,9,8,10,16,13,7,1
"1990","Salla",34,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,5,3,8,7,2,1
"1990","Salo",346,1,0,2,0,1,2,0,1,0,1,7,5,9,9,26,41,63,82,55,30,11
"1990","Saltvik",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,2
"1990","Sastamala",185,2,0,0,0,0,0,2,0,0,0,3,3,1,7,16,28,38,34,33,17,1
"1990","Sauvo",24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,7,4,2,0
"1990","Savitaipale",43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,9,12,6,1,1
"1990","Savonlinna",242,0,0,1,1,1,0,0,0,1,1,1,4,7,11,13,32,42,58,38,24,7
"1990","Savukoski",11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,1,2,0
"1990","Seinäjoki",208,3,0,0,0,1,1,2,0,0,2,3,6,6,8,16,16,26,52,44,17,5
"1990","Sievi",17,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,4,1,3,0,1
"1990","Siikainen",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,6,3,0
"1990","Siikajoki",27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,2,4,5,1
"1990","Siikalatva",37,0,0,0,0,0,1,2,0,1,1,2,2,0,4,3,2,7,4,8,0,0
"1990","Siilinjärvi",52,2,0,0,0,0,2,0,0,0,2,1,4,0,1,3,4,11,10,8,3,1
"1990","Simo",12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,2,3,0,0
"1990","Sipoo",70,0,0,0,0,1,0,0,2,0,0,0,1,3,2,7,4,13,13,13,9,2
"1990","Siuntio",17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,7,1,1
"1990","Sodankylä",28,0,0,0,0,0,0,0,2,0,0,0,3,1,1,3,6,4,6,2,0,0
"1990","Soini",20,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,6,6,0,1,0
"1990","Somero",78,0,0,0,0,0,0,0,0,0,1,0,1,2,3,8,7,12,18,16,7,3
"1990","Sonkajärvi",35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,6,8,5,5,0
"1990","Sotkamo",54,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,11,14,10,5,1
"1990","Sottunga",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1990","Sulkava",20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,2,5,0,1
"1990","Sund",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1
"1990","Suomussalmi",44,0,0,1,0,0,1,0,1,0,1,1,1,4,1,2,5,8,7,4,4,3
"1990","Suonenjoki",65,0,1,0,0,0,0,0,1,1,0,2,0,2,2,4,8,11,16,12,4,1
"1990","Sysmä",58,0,0,0,0,0,1,1,0,1,0,2,3,0,3,6,2,8,13,14,3,1
"1990","Säkylä",40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,9,8,8,4,0
"1990","Taipalsaari",24,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,5,3,5,2,1
"1990","Taivalkoski",19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,5,6,0,1,0
"1990","Taivassalo",20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,4,4,1
"1990","Tammela",42,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,4,9,13,7,3,0
"1990","Tampere",976,3,2,0,1,2,1,2,1,4,18,10,19,20,47,52,100,159,244,183,85,23
"1990","Tervo",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,1,1
"1990","Tervola",27,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,5,4,5,6,1,0
"1990","Teuva",53,0,1,0,0,0,0,0,0,1,0,1,1,2,3,4,3,11,14,7,4,1
"1990","Tohmajärvi",41,0,1,0,0,0,0,1,0,0,1,0,0,0,2,2,4,11,9,8,2,0
"1990","Toholampi",18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,5,3,0
"1990","Toivakka",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1
"1990","Tornio",80,0,0,0,0,0,0,0,1,2,2,3,0,2,5,7,8,16,7,17,8,2
"1990","Turku",947,3,0,4,1,1,5,3,5,4,10,16,15,27,47,71,102,162,212,163,79,17
"1990","Tuusniemi",26,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,4,9,3,0,1
"1990","Tuusula",84,1,0,0,0,0,0,0,1,1,0,3,2,3,6,2,9,17,19,18,2,0
"1990","Tyrnävä",12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,1,0
"1990","Ulvila",55,2,0,0,1,0,0,0,0,1,0,0,0,0,2,3,10,8,14,8,4,2
"1990","Urjala",49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,11,13,8,5,1
"1990","Utajärvi",19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,9,4,2,0
"1990","Utsjoki",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
"1990","Uurainen",14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,1,1,1,0
"1990","Nykarleby",43,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,9,14,5,0
"1990","Uusikaupunki",64,0,0,0,0,0,0,0,1,1,0,1,1,1,3,3,5,14,19,8,3,4
"1990","Vaala",21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,8,2,2,0
"1990","Vaasa",297,3,0,0,0,0,1,0,1,1,1,3,3,7,7,20,38,53,74,58,19,8
"1990","Valkeakoski",109,0,0,0,0,0,1,0,0,1,1,0,4,5,4,17,7,24,23,15,6,1
"1990","Vantaa",409,6,0,0,1,6,4,4,7,10,13,11,18,18,16,32,37,65,87,44,25,5
"1990","Varkaus",133,2,0,0,0,0,0,0,1,1,4,1,0,4,8,15,10,22,35,18,10,2
"1990","Vehmaa",21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,6,4,1,0
"1990","Vesanto",25,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,2,7,7,1,0
"1990","Vesilahti",20,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,6,2,5,2,0
"1990","Veteli",18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,3,4,2
"1990","Vieremä",22,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,1,5,4,0,0
"1990","Vihti",68,1,1,1,0,0,1,0,0,1,2,1,1,2,3,4,7,9,17,10,5,2
"1990","Viitasaari",58,1,0,0,0,0,0,1,1,0,0,1,1,1,1,3,13,13,10,9,2,1
"1990","Vimpeli",21,0,0,1,0,0,0,0,0,0,1,0,0,3,0,2,1,2,5,4,2,0
"1990","Virolahti",40,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,9,12,7,5,1
"1990","Virrat",74,0,0,0,0,1,0,0,0,0,0,1,3,3,2,1,6,17,15,16,6,3
"1990","Vårdö",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"1990","Vöyri",63,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,4,8,11,22,10,1
"1990","Ylitornio",24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,6,5,1,0,0
"1990","Ylivieska",39,0,0,0,0,0,1,0,2,0,1,2,1,1,2,2,6,7,8,4,2,0
"1990","Ylöjärvi",103,0,0,0,1,0,1,0,1,0,3,0,4,0,5,6,7,14,23,28,8,2
"1990","Ypäjä",24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,11,4,4,1
"1990","Ähtäri",32,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,7,7,5,3,1
"1990","Äänekoski",105,3,0,0,0,0,0,0,1,0,2,1,2,3,6,9,9,20,26,16,6,1
"1991","WHOLE COUNTRY",24715,168,34,26,21,43,66,71,108,215,306,338,457,600,1057,1724,2641,4316,5496,4408,2039,581
"1991","Akaa",75,2,0,1,0,0,0,0,1,0,0,0,1,1,3,11,12,13,20,7,3,0
"1991","Alajärvi",69,1,0,0,0,0,0,0,1,0,2,0,0,1,3,7,9,13,12,8,8,4
"1991","Alavieska",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,3,0,1
"1991","Alavus",76,1,0,0,0,0,0,0,0,0,0,1,0,3,1,9,8,16,17,12,4,4
"1991","Asikkala",52,0,0,0,0,0,0,0,0,1,0,1,1,1,3,6,6,9,6,9,6,3
"1991","Askola",23,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,5,8,1,0,2
"1991","Aura",18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,5,3,5,0,0
"1991","Brändö",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1991","Eckerö",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"1991","Enonkoski",13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,1,2,1
"1991","Enontekiö",17,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,3,1,2,3,1,0
"1991","Espoo",440,6,0,0,0,0,1,2,4,11,12,13,21,12,24,36,42,77,88,60,29,2
"1991","Eura",95,0,0,0,0,0,1,1,2,1,2,0,0,3,5,12,13,15,18,12,8,2
"1991","Eurajoki",58,0,0,0,0,0,0,1,0,1,2,1,1,1,1,3,3,6,13,12,10,3
"1991","Evijärvi",27,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,4,6,5,4,1
"1991","Finström",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,0,1,1
"1991","Forssa",97,0,1,0,0,0,0,0,0,2,3,1,2,1,7,6,8,17,17,20,10,2
"1991","Föglö",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,2
"1991","Geta",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"1991","Haapajärvi",39,0,0,0,0,1,0,0,0,0,0,1,1,3,2,5,4,6,9,5,2,0
"1991","Haapavesi",33,0,0,0,0,0,0,0,1,0,1,0,0,1,1,5,4,7,5,8,0,0
"1991","Hailuoto",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1
"1991","Halsua",8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,0,0
"1991","Hamina",114,1,0,1,0,1,0,0,0,0,2,1,1,3,6,10,12,18,26,24,4,4
"1991","Hammarland",9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0,1
"1991","Hankasalmi",29,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,4,6,7,4,1
"1991","Hanko",59,0,0,0,0,0,0,0,0,1,0,2,0,1,1,4,2,14,13,17,3,1
"1991","Harjavalta",40,0,0,0,0,0,0,0,1,2,0,0,0,1,1,2,5,9,9,6,2,2
"1991","Hartola",24,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,8,5,3,1,0
"1991","Hattula",38,0,0,0,0,0,0,0,0,0,2,0,0,3,1,2,2,7,6,9,5,1
"1991","Hausjärvi",47,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,7,9,7,12,5,2
"1991","Heinola",123,0,0,0,0,0,0,0,0,0,1,1,6,1,3,9,25,24,28,16,8,1
"1991","Heinävesi",37,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,5,5,11,6,2,1
"1991","Helsinki",3069,21,3,0,4,4,13,8,17,40,41,49,62,83,128,182,311,513,644,547,297,102
"1991","Hirvensalmi",24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,10,4,1,0
"1991","Hollola",83,1,1,0,0,0,0,0,1,1,2,0,1,3,4,4,10,10,26,10,6,3
"1991","Huittinen",60,0,0,0,0,0,0,0,2,0,0,1,2,0,4,5,3,11,11,17,3,1
"1991","Humppila",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,6,2,0
"1991","Hyrynsalmi",18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,4,4,2,0
"1991","Hyvinkää",184,1,0,0,0,0,1,0,2,2,2,2,2,7,12,18,22,27,40,28,14,4
"1991","Hämeenkyrö",60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,12,14,16,8,1
"1991","Hämeenlinna",347,2,0,0,0,0,0,2,1,3,1,8,5,11,17,27,34,50,78,67,31,10
"1991","Ii",52,0,0,1,0,0,0,0,0,0,0,2,1,0,2,9,6,8,15,7,1,0
"1991","Iisalmi",121,0,0,0,0,0,0,0,3,1,1,1,5,5,5,3,10,18,19,32,17,1
"1991","Iitti",55,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,6,17,14,7,2,0
"1991","Ikaalinen",42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,6,9,9,8,4,0
"1991","Ilmajoki",63,0,0,0,0,0,0,0,0,0,1,0,1,2,2,6,6,13,14,10,5,3
"1991","Ilomantsi",42,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,4,13,12,6,0,0
"1991","Imatra",176,1,2,0,1,0,0,0,1,1,0,3,1,4,6,13,9,37,43,37,15,2
"1991","Inari",16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,5,5,0,0
"1991","Ingå",26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4,2,6,4,3
"1991","Isojoki",29,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,6,4,6,4,3,0
"1991","Isokyrö",48,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,5,11,8,12,4,1
"1991","Janakkala",81,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,8,20,18,16,6,4
"1991","Joensuu",313,1,2,1,0,2,2,3,1,3,4,5,3,9,17,27,34,66,61,46,22,4
"1991","Jokioinen",34,0,0,0,0,0,0,0,1,1,0,0,0,2,0,4,4,1,7,10,4,0
"1991","Jomala",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0
"1991","Joroinen",28,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,8,6,2,2
"1991","Joutsa",38,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,2,7,11,7,0
"1991","Juuka",45,0,0,0,0,0,0,0,0,0,0,2,1,2,3,6,6,4,8,4,9,0
"1991","Juupajoki",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,7,1,2
"1991","Juva",50,0,0,0,0,0,0,0,0,1,2,1,3,1,2,2,6,5,14,9,4,0
"1991","Jyväskylä",422,3,0,1,0,2,1,2,2,5,3,6,10,6,20,33,50,90,92,66,25,5
"1991","Jämijärvi",17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,5,5,0,0
"1991","Jämsä",123,1,0,0,0,0,0,0,2,0,2,0,3,2,2,13,16,24,32,13,9,4
"1991","Järvenpää",104,1,0,0,0,0,0,1,2,1,2,3,2,2,6,8,10,21,21,16,7,1
"1991","Kaarina",73,1,0,0,0,0,1,0,0,1,0,1,0,3,3,12,3,12,20,9,5,2
"1991","Kaavi",24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,5,7,1,0,1
"1991","Kajaani",148,2,0,0,0,1,0,1,1,0,4,4,5,8,11,8,15,22,32,18,15,1
"1991","Kalajoki",67,0,1,0,0,0,1,3,1,0,0,1,0,1,4,3,14,13,10,10,3,2
"1991","Kangasala",106,1,0,0,0,1,0,0,0,1,0,3,3,1,4,7,8,27,24,19,5,2
"1991","Kangasniemi",46,1,0,0,0,0,0,0,1,0,2,2,0,1,5,2,4,5,11,5,5,2
"1991","Kankaanpää",83,1,0,0,0,0,0,0,1,0,0,1,2,0,6,8,10,15,21,9,5,4
"1991","Kannonkoski",20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,6,5,0,0
"1991","Kannus",18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,6,2,4,0
"1991","Karijoki",11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,3,1
"1991","Karkkila",52,0,0,0,1,0,1,0,0,1,0,0,0,1,2,1,6,11,19,7,0,2
"1991","Karstula",31,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,5,8,6,2,1,0
"1991","Karvia",16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,6,0,0
"1991","Kaskinen",7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
"1991","Kauhajoki",86,2,0,0,0,0,0,0,0,1,0,2,1,4,1,11,11,12,11,21,6,3
"1991","Kauhava",128,1,0,0,0,0,0,0,0,1,0,1,1,5,8,11,15,27,26,22,8,2
"1991","Kauniainen",29,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,10,7,3,0
"1991","Kaustinen",19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,8,5,1,0,0
"1991","Keitele",16,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,2,1,1,1
"1991","Kemi",125,2,0,0,0,0,0,0,0,2,1,2,7,3,8,6,21,20,23,20,8,2
"1991","Kemijärvi",40,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,1,6,8,10,6,0
"1991","Keminmaa",32,1,0,0,0,0,0,0,0,1,2,0,0,2,1,4,2,5,6,7,1,0
"1991","Kimitoön",74,0,1,0,0,0,0,0,0,1,0,1,0,1,2,7,6,5,22,18,7,3
"1991","Kempele",15,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,3,4,2,0,0
"1991","Kerava",71,1,0,0,0,0,0,0,2,0,2,1,0,1,5,6,14,17,9,9,4,0
"1991","Keuruu",76,0,0,0,0,2,0,0,1,2,0,0,3,3,3,7,9,15,10,13,6,2
"1991","Kihniö",16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,4,2,0,4,0
"1991","Kinnula",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0
"1991","Kirkkonummi",52,0,0,0,1,3,1,1,0,0,1,3,4,3,3,5,5,1,11,6,4,0
"1991","Kitee",81,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,4,13,21,22,10,1
"1991","Kittilä",19,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,5,3,2,0
"1991","Kiuruvesi",75,1,0,0,1,0,0,2,0,1,3,1,0,1,3,5,7,16,17,7,6,4
"1991","Kivijärvi",13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,3,2,1,0
"1991","Kokemäki",61,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5,7,5,17,11,11,1
"1991","Kokkola",172,1,0,1,0,0,0,1,0,1,1,3,5,3,10,7,17,32,42,30,13,5
"1991","Kolari",12,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,3,0,1,0
"1991","Konnevesi",14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,4,3,3,0
"1991","Kontiolahti",30,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,4,9,6,1,0
"1991","Korsnäs",14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,4,1,2,0
"1991","Koski Tl",23,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,7,1,3,4,2,0
"1991","Kotka",363,2,0,0,0,0,1,1,0,2,10,7,5,6,18,22,36,53,89,78,27,6
"1991","Kouvola",507,3,0,0,0,1,0,1,3,5,6,5,7,16,24,37,58,91,112,100,30,8
"1991","Kristinestad",54,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,6,4,19,15,4,0
"1991","Kronoby",38,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,5,6,9,7,5,1
"1991","Kuhmo",49,0,0,0,0,0,0,0,0,2,0,2,1,0,3,7,2,8,14,8,2,0
"1991","Kuhmoinen",33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,10,10,2,1
"1991","Kumlinge",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1
"1991","Kuopio",456,3,1,0,0,1,3,3,3,5,4,6,14,13,17,27,44,63,111,82,45,11
"1991","Kuortane",31,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,3,5,10,4,2,0
"1991","Kurikka",155,0,0,0,1,0,0,0,0,1,1,1,3,3,5,7,23,25,40,29,13,3
"1991","Kustavi",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,5,2,0
"1991","Kuusamo",60,0,0,0,0,0,0,0,0,0,1,1,2,5,2,2,10,8,7,15,6,1
"1991","Kyyjärvi",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,1,0,2
"1991","Kärkölä",28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,10,4,4,0
"1991","Kärsämäki",20,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,7,5,0,2,0
"1991","Kökar",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
"1991","Lahti",551,4,0,1,1,0,2,3,3,6,7,9,6,13,23,42,62,107,108,111,37,6
"1991","Laihia",37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,10,6,7,3,0
"1991","Laitila",55,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,6,4,17,12,6,0
"1991","Lapinjärvi",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,3,8,1
"1991","Lapinlahti",52,2,0,0,0,0,0,0,0,0,0,1,0,4,1,4,8,5,14,6,6,1
"1991","Lappajärvi",27,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,4,4,4,4,3,1
"1991","Lappeenranta",366,2,0,0,0,0,2,1,0,4,6,2,6,3,14,24,48,70,80,72,27,5
"1991","Lapua",84,0,0,0,0,0,0,0,0,2,1,0,3,5,7,5,10,14,17,16,3,1
"1991","Laukaa",77,0,0,0,0,0,0,0,1,1,2,0,2,1,4,10,7,12,18,14,4,1
"1991","Lemi",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,8,4,1
"1991","Lemland",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1991","Lempäälä",73,0,1,0,0,0,0,1,1,0,0,0,1,3,3,4,8,10,22,14,4,1
"1991","Leppävirta",66,0,0,0,0,0,0,0,0,1,0,2,1,3,3,6,6,12,12,14,3,3
"1991","Lestijärvi",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0
"1991","Lieksa",119,0,1,0,0,0,1,0,0,1,0,1,1,4,4,9,15,26,30,18,8,0
"1991","Lieto",62,0,0,0,0,0,1,0,0,2,3,0,0,0,3,2,6,11,13,12,9,0
"1991","Liminka",16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,3,2,0
"1991","Liperi",68,1,0,0,0,0,0,0,0,1,0,0,0,2,3,2,5,19,13,16,5,1
"1991","Lohja",197,0,0,2,1,1,1,0,0,0,5,2,1,7,8,9,19,34,50,40,11,6
"1991","Loimaa",116,0,0,0,0,0,0,0,0,0,1,1,1,1,5,8,14,13,29,32,7,4
"1991","Loppi",35,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,4,10,6,4,0
"1991","Loviisa",98,0,0,1,0,0,0,0,0,2,0,1,0,2,3,13,11,20,17,18,9,1
"1991","Luhanka",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1
"1991","Lumijoki",13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1,1,2,0
"1991","Lumparland",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1991","Larsmo",18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,4,4,1,0
"1991","Luumäki",55,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,9,13,13,5,2
"1991","Malax",41,0,0,0,0,0,0,0,0,0,2,0,1,0,1,5,3,9,9,4,6,1
"1991","Mariehamn",33,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,3,10,4,8,1,0
"1991","Marttila",20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,5,5,2,1
"1991","Masku",23,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,2,6,5,2,0,0
"1991","Merijärvi",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,0
"1991","Merikarvia",30,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,4,1,6,5,6,0
"1991","Miehikkälä",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,3,0
"1991","Mikkeli",280,0,1,2,0,1,1,0,1,5,5,4,8,7,17,16,29,56,56,47,18,6
"1991","Muhos",20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,1,7,2,1
"1991","Multia",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,3,2,0
"1991","Muonio",16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,2,1,1,2
"1991","Korsholm",67,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,6,12,14,18,6,2
"1991","Muurame",14,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,3,1,1,1
"1991","Mynämäki",51,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,3,8,14,13,2,5
"1991","Myrskylä",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,5,1,1,1
"1991","Mäntsälä",62,1,1,0,0,0,0,0,0,0,0,0,3,1,3,4,6,13,15,10,3,2
"1991","Mänttä-Vilppula",81,1,1,0,0,0,1,0,0,0,0,0,6,3,1,10,5,14,14,12,11,2
